Vaccine,Country Name,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
IBCG,World,80.76907265,80.93068556,80.93545134,81.68841797,83.0592883,84.95656328,86.41870745,87.23385232,88.07593104,89.4916165,89.53961695,89.92935226,89.76893421,89.07030892,88.72560609,87.72716134,89.0572974,89.36523484,89.07187488,88.2155777
IBCG,"Yemen, Rep.",82,78,73,66,64,66,67,64,60,58,65,59,64,71,73,47,73,66,64,69
IBCG,Zambia,94,94,94,93,93,92,92,91,91,92,92,92,92,95,99,97,99,99,91,95
IBCG,Zimbabwe,84,82,80,78,76,80,84,87,91,90,99,98,98,95,99,90,95,95,95,95
MEAS,Afghanistan,27,37,35,39,48,50,53,55,59,60,62,64,59,57,60,63,64,64,64,64
MEAS,Africa Eastern and Southern,57.705111,58.05712926,60.08496813,61.71090403,63.54898006,63.6531113,66.73406855,70.92079346,70.8374789,74.49445012,77.15289923,77.37453461,77.67458017,76.37686119,75.87915192,74.83594195,72.33139044,72.33519371,72.08318685,73.25827219
MEAS,Africa Western and Central,44.5246362,44.45325631,44.68735325,48.53228209,50.96436504,55.16059538,57.38505019,56.9116612,62.2441048,68.39564461,65.4861737,61.77131207,60.51876385,59.87580343,59.14534468,58.88643488,62.94770586,64.59895061,64.18241886,64.62509318
MEAS,Albania,95,95,96,93,96,97,95,97,98,97,99,99,98,99,98,97,96,96,94,95
MEAS,Algeria,80,83,81,84,81,83,91,92,88,92,95,95,95,95,95,95,94,88,80,80
MEAS,American Samoa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Andorra,97,97,98,96,98,94,91,94,98,98,99,99,98,95,96,96,97,99,99,99
MEAS,Angola,32,60,59,44,43,21,21,58,48,46,62,57,65,59,56,51,45,42,50,51
MEAS,Antigua and Barbuda,95,97,99,99,97,99,99,99,99,99,98,99,98,96,93,91,88,99,96,93
MEAS,Arab World,81.45253967,81.01024781,81.15829613,81.39961776,82.04455949,82.28182046,81.86121783,83.34477709,83.16618148,85.5326782,87.05091898,87.04269685,84.40056766,85.65699275,84.25916643,84.43325682,86.7009481,86.37754722,84.58741924,84.74135124
MEAS,Argentina,91,89,95,97,99,98,97,94,96,96,95,95,94,94,95,89,90,89,94,94
MEAS,Armenia,92,93,91,94,92,94,92,92,94,96,97,97,97,97,97,97,97,96,95,95
MEAS,Aruba,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Australia,91,92,94,94,94,94,94,94,94,94,94,94,94,94,94,95,95,95,95,95
MEAS,Austria,75,79,78,79,74,75,80,79,83,76,80,84,88,92,96,96,95,96,94,94
MEAS,Azerbaijan,67,68,66,67,67,67,69,75,79,85,89,92,94,98,98,98,98,98,96,98
MEAS,"Bahamas, The",93,94,94,90,89,85,88,96,90,98,94,90,91,92,92,94,89,90,89,85
MEAS,Bahrain,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
MEAS,Bangladesh,74,77,75,76,81,88,83,89,92,93,88,93,88,91,94,97,97,97,97,97
MEAS,Barbados,94,93,91,90,98,93,92,75,94,94,85,93,90,87,95,96,92,92,85,92
MEAS,Belarus,98,99,99,99,99,99,97,99,99,99,99,99,98,99,99,99,98,97,98,98
MEAS,Belgium,82,82,82,82,82,88,92,92,93,95,95,95,96,96,96,96,96,96,96,96
MEAS,Belize,96,94,88,96,97,95,99,96,96,97,98,98,96,99,95,96,95,90,97,96
MEAS,Benin,70,68,66,65,63,61,66,70,66,71,68,70,74,68,65,67,68,70,71,71
MEAS,Bermuda,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Bhutan,78,78,78,88,87,93,90,95,99,94,95,95,95,94,97,97,97,97,97,97
MEAS,Bolivia,84,88,91,96,90,89,88,86,92,93,88,96,92,87,89,95,94,83,89,79
MEAS,Bosnia and Herzegovina,80,92,89,84,88,90,85,96,84,93,91,89,94,92,89,83,68,69,68,68
MEAS,Botswana,91,91,92,92,93,93,94,95,95,96,96,97,97,97,97,97,97,97,97,97
MEAS,Brazil,99,99,96,97,97,98,99,99,99,99,99,99,99,98,97,96,95,91,92,91
MEAS,British Virgin Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Brunei Darussalam,99,99,99,98,99,98,97,97,99,99,94,91,95,96,97,96,98,97,99,97
MEAS,Bulgaria,89,90,92,96,95,96,96,96,96,96,97,95,94,95,93,92,92,94,93,93
MEAS,Burkina Faso,48,63,64,76,78,84,88,94,94,94,92,89,87,82,88,88,88,88,88,88
MEAS,Burundi,72,73,75,76,78,87,92,88,84,91,92,93,93,98,94,93,93,90,88,92
MEAS,Cabo Verde,86,88,89,90,91,92,94,95,96,97,97,96,91,91,93,92,93,96,99,98
MEAS,Cambodia,65,59,52,65,80,79,78,79,89,92,90,88,84,79,83,84,84,84,84,84
MEAS,Cameroon,49,51,53,61,64,68,73,74,80,74,79,76,82,83,78,74,71,65,59,60
MEAS,Canada,96,95,95,95,94,94,93,94,93,91,90,88,89,90,90,89,89,90,90,90
MEAS,Caribbean small states,88.76282623,88.32656392,87.40329921,83.28877308,89.15225175,88.94577008,88.97461647,85.52380505,90.72008379,92.14617079,91.30464376,90.48138581,89.98119467,93.19785649,92.13387194,91.30875223,92.10625383,92.60943157,89.77605971,92.26835706
MEAS,Cayman Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Central African Republic,36,35,42,49,55,62,61,59,58,56,53,49,49,25,49,49,49,49,49,49
MEAS,Central Europe and the Baltics,96.70396728,96.88666288,97.50425329,97.07219951,97.10656218,97.4476427,97.41160648,97.56648109,97.2657384,97.20015801,97.11796681,96.48081109,96.54445894,96.33663335,95.18768675,94.10869686,93.81352919,93.21236022,93.49080921,93.14338814
MEAS,Chad,28,26,25,23,16,27,39,31,27,36,46,54,63,57,45,46,37,37,42,41
MEAS,Channel Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Chile,97,96,95,96,94,90,91,92,96,93,93,91,90,90,97,96,93,93,93,95
MEAS,China,84,85,85,85,86,86,93,94,97,99,99,99,99,99,99,99,99,99,99,99
MEAS,Colombia,88,93,93,93,94,96,95,93,95,89,88,88,94,92,91,94,93,93,95,95
MEAS,Comoros,70,70,71,67,76,67,66,65,76,79,72,79,85,85,86,90,90,90,90,90
MEAS,"Congo, Dem. Rep.",46,35,42,49,57,61,63,68,64,72,74,74,72,71,67,64,57,57,57,57
MEAS,"Congo, Rep.",34,35,37,50,65,54,61,59,69,63,75,83,80,80,80,80,67,70,75,73
MEAS,Costa Rica,82,82,94,89,88,89,90,90,89,81,83,83,90,91,95,93,93,96,94,95
MEAS,Cote d'Ivoire,68,71,71,70,78,84,73,67,63,67,64,49,74,69,59,67,73,70,76,76
MEAS,Croatia,93,94,95,94,96,96,95,96,96,95,96,96,95,94,94,93,90,89,93,93
MEAS,Cuba,94,96,98,99,99,98,96,97,98,99,99,99,99,99,99,99,99,99,99,99
MEAS,Curacao,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Cyprus,86,86,86,86,86,86,87,87,87,87,87,87,86,86,86,90,90,90,90,86
MEAS,Czech Republic,97,97,98,97,97,97,97,98,97,98,98,98,98,99,99,99,98,97,96,92
MEAS,Denmark,99,94,95,96,96,95,90,89,87,84,85,87,90,89,90,91,94,97,95,96
MEAS,Djibouti,50,49,62,66,60,65,67,74,73,84,85,84,83,80,71,74,75,81,86,83
MEAS,Dominica,99,99,99,99,99,98,97,96,99,99,99,99,99,93,94,96,96,77,84,92
MEAS,Dominican Republic,85,88,86,83,81,79,81,82,83,84,85,87,88,83,88,90,85,86,95,96
MEAS,Early-demographic dividend,67.96862521,68.43464768,67.51354739,69.8470175,72.3067967,74.58655915,75.52221631,76.07898241,77.24154542,80.14548555,81.87553385,83.95302292,83.14211305,83.42555545,84.33859588,85.73157622,86.35221994,85.88178512,86.76369054,86.93125505
MEAS,East Asia & Pacific,83.74814453,84.3451749,83.96255261,84.59997267,86.37528836,86.41394133,90.16813384,89.71876194,91.98376689,92.95946861,93.15250165,93.95423759,94.14298858,95.02309452,94.38734437,94.46363696,94.59375637,94.14109861,93.83558443,93.3176572
MEAS,East Asia & Pacific (excluding high income),82.94389581,83.54150536,83.0611425,83.76940521,85.61907553,85.66565665,89.73209983,89.40699116,91.85270466,92.91236014,93.03560116,93.87052526,94.00105813,94.97843867,94.1890101,94.35095254,94.49264412,93.99289594,93.66011084,93.14768745
MEAS,East Asia & Pacific (IDA & IBRD countries),83.00985853,83.43731072,82.86075853,83.61639793,85.48997248,85.52402736,89.64594686,89.28307527,91.77664651,92.85188884,92.96673547,93.8139849,93.94423763,94.93241658,94.13332434,94.30817979,94.43828898,93.93256027,93.60700118,93.08739567
MEAS,Ecuador,99,99,99,99,99,93,97,98,98,97,95,94,96,97,85,84,86,81,83,83
MEAS,"Egypt, Arab Rep.",98,97,97,98,97,98,98,97,92,95,96,96,93,96,93,92,95,94,94,95
MEAS,El Salvador,97,95,93,90,93,99,98,99,95,91,92,89,93,94,95,95,90,85,81,82
MEAS,Equatorial Guinea,50,50,49,48,48,47,47,46,45,45,44,46,49,51,53,50,53,53,53,53
MEAS,Eritrea,76,84,83,92,96,95,94,92,91,93,95,96,98,94,90,97,99,99,99,99
MEAS,Estonia,93,95,95,95,96,96,96,96,95,95,95,94,94,94,93,93,93,93,87,88
MEAS,Eswatini,92,93,93,93,93,93,93,94,94,94,94,87,88,96,97,89,89,89,85,81
MEAS,Ethiopia,36,35,36,35,35,40,44,49,54,59,64,68,62,55,54,56,57,59,55,58
MEAS,Euro area,86.80222646,88.33069465,89.36326991,90.78862313,91.35693283,91.43399827,92.61600918,93.35778492,93.49294762,93.35489937,93.17809875,93.4485498,93.99782656,93.6355075,93.52789947,93.157999,93.23304769,94.22021413,94.27888592,94.62991039
MEAS,Europe & Central Asia,90.74524364,91.69273879,90.91911647,90.36535387,91.42033617,93.02468053,94.4012691,94.71534667,94.76752535,93.65300822,93.35054061,94.13256451,94.72543231,95.00278662,93.54699989,93.80756649,93.27195342,95.10364379,95.17476947,95.50891058
MEAS,Europe & Central Asia (excluding high income),92.95917984,94.21244504,91.96423272,90.4492,92.211792,95.04293889,96.48422637,96.57253162,96.54617937,94.47068647,93.5471946,94.70880096,95.1808555,95.78064747,93.21233934,93.90065816,93.06726748,95.91124476,96.08666254,96.6981294
MEAS,Europe & Central Asia (IDA & IBRD countries),93.24333666,94.39144533,92.38973537,90.90315187,92.54805486,95.2400751,96.63622727,96.66332165,96.64071666,94.71550845,93.86599027,94.94425843,95.35533151,95.89974129,93.42938484,94.00952317,93.19865873,95.76627202,95.89334568,96.46024603
MEAS,European Union,89.12584303,90.25071897,91.19358259,92.18014376,92.63836093,92.7850455,93.64161185,94.22402784,94.24421556,94.1518856,94.01962469,94.13229044,94.61509884,94.23399929,93.91075172,93.43263398,93.45271575,94.07954932,94.18064703,94.35394786
MEAS,Faroe Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Fiji,81,83,85,86,88,90,92,94,95,95,96,96,96,96,96,96,96,96,96,96
MEAS,Finland,96,96,96,97,97,97,97,98,97,98,98,97,97,97,96,95,94,94,96,96
MEAS,Fragile and conflict affected situations,50.22962367,49.24636704,49.60885588,52.31368661,54.90542637,57.56560192,59.28025173,60.62438933,64.8958859,69.89593784,69.78939079,68.75051182,65.49515832,64.51014168,63.90719898,63.51996264,65.26211509,66.1370877,64.8303496,65.29315541
MEAS,France,84,85,86,87,88,87,89,90,89,89,89,89,91,90,91,91,90,90,90,90
MEAS,French Polynesia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Gabon,55,55,55,55,55,55,55,62,67,63,62,72,71,70,61,68,64,63,59,62
MEAS,"Gambia, The",89,89,90,90,92,91,89,88,92,96,92,91,95,96,96,97,97,90,91,85
MEAS,Georgia,73,74,75,76,86,90,96,97,97,83,94,91,93,97,92,96,93,95,98,99
MEAS,Germany,92,94,94,95,96,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97
MEAS,Ghana,90,78,78,80,83,83,85,95,86,93,93,91,88,89,92,89,89,95,92,92
MEAS,Gibraltar,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Greece,89,91,92,94,95,96,98,99,99,99,99,99,99,99,97,97,97,97,97,97
MEAS,Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Grenada,92,99,96,99,74,99,98,98,99,98,95,95,94,94,94,99,95,85,84,94
MEAS,Guam,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Guatemala,86,91,92,94,95,93,95,86,96,92,93,89,93,85,67,77,86,86,87,90
MEAS,Guinea,42,44,46,48,50,51,51,57,55,53,58,62,58,54,50,47,47,47,47,47
MEAS,Guinea-Bissau,71,72,73,74,75,76,74,73,71,69,76,83,81,82,84,85,86,86,86,86
MEAS,Guyana,86,92,93,89,88,92,90,96,95,97,95,98,99,99,99,99,99,99,98,98
MEAS,Haiti,55,55,56,57,57,58,59,60,62,63,64,65,66,68,69,69,69,69,69,65
MEAS,Heavily indebted poor countries (HIPC),54.32589299,54.73760692,57.12176161,60.86428048,63.14990695,65.84288645,68.18732725,70.40209085,70.02633932,73.58527153,75.62642388,75.75333546,76.00282548,74.57145053,73.53648093,73.51947466,71.78234788,73.18642434,72.45712564,73.43148816
MEAS,High income,91.16500283,91.59954495,92.08595491,92.81798586,93.05815343,92.72382203,93.01215075,92.99863375,93.10647053,92.32880933,93.26286309,93.38984583,93.53460352,93.80645818,94.15283734,93.81192712,93.71158096,93.91313618,93.99526812,93.17255871
MEAS,Honduras,98,99,97,95,92,96,95,94,93,98,98,97,97,97,96,96,96,96,89,87
MEAS,"Hong Kong SAR, China",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Hungary,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
MEAS,IBRD only,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Iceland,91,88,91,93,93,90,95,95,96,92,93,94,90,91,90,93,91,92,93,93
MEAS,IDA & IBRD total,70.44107745,71.19535755,70.43848744,72.07735068,74.05127767,75.53804426,77.38684388,78.08527401,79.8015845,82.54714907,83.32819835,83.94015033,83.49590896,83.50063906,83.5594114,84.02886518,84.32586628,84.35707537,84.7851352,84.92980106
MEAS,IDA blend,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,IDA only,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,IDA total,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,India,56,57,56,60,64,68,69,70,72,78,82,84,83,83,85,87,88,90,93,95
MEAS,Indonesia,76,76,72,74,76,77,79,76,76,74,78,80,82,87,86,87,88,90,89,88
MEAS,"Iran, Islamic Rep.",99,96,99,99,96,94,99,97,98,99,99,99,98,98,99,99,99,99,99,99
MEAS,Iraq,86,82,77,73,69,69,62,64,76,81,75,80,74,72,68,71,80,85,83,82
MEAS,Ireland,79,73,73,78,81,84,86,87,89,90,90,92,92,93,93,93,92,92,92,91
MEAS,Isle of Man,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Israel,95,95,95,96,97,94,96,97,98,97,96,97,96,98,97,98,97,98,98,98
MEAS,Italy,74,77,81,84,86,87,88,90,90,90,91,90,90,90,87,85,87,92,93,94
MEAS,Jamaica,88,85,86,78,86,84,87,76,88,88,89,88,93,94,92,91,95,95,89,94
MEAS,Japan,96,98,98,98,98,98,97,96,95,94,94,94,96,95,98,96,96,97,97,96
MEAS,Jordan,94,99,95,96,99,95,99,95,95,95,98,98,98,97,98,94,96,93,92,87
MEAS,Kazakhstan,99,95,95,99,99,99,99,99,99,99,99,99,96,99,99,99,99,99,99,99
MEAS,Kenya,78,77,78,72,73,69,77,80,90,88,86,87,93,94,95,96,96,89,89,89
MEAS,Kiribati,80,76,88,72,56,85,61,93,72,82,89,90,91,91,88,84,80,81,84,94
MEAS,"Korea, Dem. People's Rep.",78,92,98,95,95,96,96,99,98,98,99,99,99,99,99,98,99,99,98,98
MEAS,"Korea, Rep.",95,96,97,96,99,99,99,92,92,93,98,99,99,99,99,98,98,97,98,98
MEAS,Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Kuwait,99,99,97,97,97,99,99,99,99,99,98,99,99,99,94,93,99,99,98,98
MEAS,Kyrgyz Republic,98,99,98,99,99,99,97,99,99,99,99,97,98,99,96,99,97,95,96,96
MEAS,Lao PDR,42,50,55,42,36,41,48,40,52,59,64,69,72,82,87,83,66,72,69,69
MEAS,Late-demographic dividend,88.37859505,89.11033401,89.04217465,88.95379054,90.00214453,90.32384589,94.31546181,94.43720542,96.81484766,98.01298818,98.13266855,97.99888608,98.12280019,98.20385033,97.9832524,97.89026363,97.79455891,97.30554115,97.40054495,97.27521964
MEAS,Latin America & Caribbean,93.54163933,94.73960719,93.52327693,93.96156172,93.21829033,92.85167813,94.34298171,93.87597802,95.11840627,94.11788564,93.44827352,94.50685432,95.21025454,91.63226542,92.73917191,92.98368343,92.35883081,86.69357838,91.22125262,86.4742284
MEAS,Latin America & Caribbean (excluding high income),94.00252201,94.54194702,94.07463924,94.53630057,93.93874924,93.88189369,95.16237426,94.32714655,95.23424528,94.57107989,94.33106573,95.12340798,95.87561133,92.06807759,92.83576568,92.95638585,92.5995205,85.96826164,92.02392251,85.88426136
MEAS,Latin America & the Caribbean (IDA & IBRD countries),93.53543625,94.72234707,93.46438423,93.90013109,93.14715696,92.79386158,94.32826821,93.84472202,95.08850349,94.05918807,93.38617955,94.45745245,95.16873532,91.54325803,92.66120924,92.90763674,92.27643702,86.5439435,91.13488636,86.33441931
MEAS,Latvia,97,98,98,98,98,98,98,95,96,92,95,92,90,96,95,96,93,96,98,99
MEAS,Least developed countries: UN classification,57.06910452,58.14989514,59.50382745,62.28067399,65.05911348,67.02757887,68.10499269,71.87812927,71.71974617,74.921634,76.50101494,77.12740765,76.05788783,75.28671166,74.89735305,74.65783404,73.06108289,74.00659652,73.97618614,74.71221751
MEAS,Lebanon,71,65,59,53,58,63,69,74,79,80,80,81,81,82,82,82,82,82,82,82
MEAS,Lesotho,74,70,78,85,84,83,82,81,80,84,88,92,91,90,92,93,90,90,90,90
MEAS,Liberia,63,58,52,47,41,62,63,71,76,83,65,71,80,74,58,74,80,87,91,85
MEAS,Libya,93,93,91,96,99,97,98,98,98,98,98,98,98,96,93,98,97,94,73,73
MEAS,Liechtenstein,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Lithuania,97,97,98,98,98,97,97,97,97,96,96,94,93,93,93,94,94,94,92,93
MEAS,Low & middle income,70.27854486,71.03304571,70.36306409,72.00995517,74.00933452,75.53296065,77.35457754,78.03472913,79.71475952,82.51373174,83.34164995,83.92458733,83.48152155,83.49997542,83.53044592,83.9948755,84.32810345,84.32716254,84.8462093,84.91307234
MEAS,Low income,50.43746798,50.68592517,52.80331831,56.13533199,59.27978495,62.06163785,64.31744909,67.09221365,67.20687153,70.79845996,73.0437256,73.57123397,71.69833773,70.21728546,69.37634809,69.26180655,68.09048533,69.21958488,68.67233401,69.96721872
MEAS,Lower middle income,64.69095027,65.45983955,64.80912602,67.37704462,70.04636385,72.0258666,72.76928359,73.14575024,74.96114862,78.50072168,79.56467908,80.2745184,79.99613202,80.97298037,81.29653941,82.12242057,83.06038987,83.98055306,84.42608597,85.08194653
MEAS,Luxembourg,93,94,94,95,95,95,95,96,96,96,96,96,99,99,99,99,99,99,99,99
MEAS,"Macao SAR, China",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Madagascar,57,59,61,65,79,74,71,81,70,63,66,62,61,63,64,58,59,60,62,69
MEAS,Malawi,73,81,69,77,80,82,85,83,88,92,93,96,90,88,85,87,81,83,87,92
MEAS,Malaysia,96,95,94,93,95,96,95,95,95,95,95,95,95,95,94,93,93,93,96,97
MEAS,Maldives,99,98,97,96,97,97,97,97,97,98,97,96,98,99,99,99,99,99,99,99
MEAS,Mali,49,54,56,57,63,73,68,66,71,73,78,72,67,62,61,66,70,70,70,70
MEAS,Malta,74,70,65,90,94,86,94,79,78,82,73,84,93,99,98,89,93,91,96,96
MEAS,Marshall Islands,94,64,80,90,70,86,96,94,86,78,97,88,78,79,79,75,75,83,83,85
MEAS,Mauritania,46,58,87,84,73,65,62,67,65,59,67,67,75,80,75,70,72,78,78,78
MEAS,Mauritius,84,90,84,91,98,98,99,98,98,99,99,99,99,99,98,99,92,89,99,99
MEAS,Mexico,96,95,96,96,96,96,96,96,96,96,95,98,99,89,97,97,96,76,97,73
MEAS,"Micronesia, Fed. Sts.",85,84,88,91,85,96,83,92,86,86,80,92,91,91,83,74,70,76,73,78
MEAS,Middle East & North Africa,90.71088498,90.04752613,89.00963079,88.71982272,88.83312889,88.85088289,88.73193862,89.07311165,89.08937145,90.83428894,91.065611,91.43471487,88.59683126,89.82192116,88.4331992,88.58748991,90.97598002,90.29142035,88.82795729,88.84557343
MEAS,Middle East & North Africa (excluding high income),90.20706368,89.47260206,88.05914243,87.79752412,87.81070701,87.89192254,87.89669707,88.18999358,88.09073717,89.9734309,90.2570148,90.63263349,87.46151033,88.79224887,87.28783251,87.46754447,90.13147184,89.46835436,87.69592127,87.91678418
MEAS,Middle East & North Africa (IDA & IBRD countries),90.15674784,89.32248022,87.95310142,87.6009824,87.66929242,87.71904862,87.71057047,88.02345818,87.95620474,89.85391285,90.12594923,90.490886,87.28757051,88.62620675,87.09964563,87.28372368,89.99138571,89.31815057,87.51776929,87.74140484
MEAS,Middle income,73.15553226,74.00493897,73.02795911,74.48086674,76.35845267,77.72853332,79.52327498,79.88003075,81.85456456,84.54413665,85.14807361,85.79621074,85.63392509,85.95283292,86.17600853,86.78720541,87.45193784,87.27841944,88.06187056,87.94116132
MEAS,Moldova,89,94,94,96,96,97,96,96,95,90,97,91,91,91,90,89,88,93,93,97
MEAS,Monaco,98,98,97,97,96,96,94,95,94,92,93,91,91,91,90,89,89,88,88,88
MEAS,Mongolia,92,95,98,98,99,97,99,98,97,94,97,98,99,97,98,98,98,99,99,98
MEAS,Montenegro,..,..,..,..,..,..,90,90,89,86,90,91,90,88,76,64,47,58,42,42
MEAS,Morocco,93,96,94,90,95,97,95,95,96,98,98,99,99,99,99,99,99,99,99,99
MEAS,Mozambique,71,74,77,80,79,78,76,75,77,80,82,83,85,86,87,87,87,87,87,87
MEAS,Myanmar,84,73,77,80,86,84,78,81,82,87,88,88,84,86,88,84,91,83,93,84
MEAS,Namibia,69,58,68,70,70,73,63,69,73,76,75,74,76,82,83,85,75,80,82,80
MEAS,Nauru,8,95,40,53,67,80,99,99,99,99,99,99,96,97,98,98,98,95,99,95
MEAS,Nepal,71,71,71,75,73,74,85,81,79,90,86,88,86,88,88,85,83,90,91,92
MEAS,Netherlands,96,95,95,96,96,95,96,96,96,96,96,96,96,96,96,95,94,93,93,94
MEAS,New Caledonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,New Zealand,85,85,84,84,83,82,82,79,86,89,91,93,92,92,93,93,92,93,92,92
MEAS,Nicaragua,86,99,98,93,84,96,99,99,99,99,99,99,99,99,99,99,99,99,99,99
MEAS,Niger,37,39,41,43,45,47,53,60,66,69,67,69,75,80,80,85,76,82,77,79
MEAS,Nigeria,33,32,30,34,37,41,44,41,53,64,56,49,42,43,44,42,51,54,54,54
MEAS,North America,91.40965514,91.3195028,91.312189,93.1532589,93.0758655,92.15173664,92.07491534,92.15655209,92.0802379,90.08223434,91.83201509,91.65464798,90.826798,91.82484442,91.8230741,91.73201107,91.73206304,91.81785058,91.81657139,90
MEAS,North Macedonia,97,92,98,96,96,96,94,96,98,96,98,97,96,96,93,89,82,83,75,75
MEAS,Northern Mariana Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Norway,88,90,87,86,89,90,92,92,93,93,93,93,94,93,94,95,96,96,96,97
MEAS,Not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,OECD members,91.12302676,91.90506889,91.71763393,91.65040863,92.33243488,92.99634529,93.80451409,93.48944966,93.69247728,92.6995474,93.27341808,93.84557469,94.25621349,93.15292396,94.18298991,94.31150626,94.13070253,91.35878539,94.3902681,90.57228709
MEAS,Oman,99,99,99,98,98,98,96,97,98,99,99,99,99,99,99,99,99,99,99,99
MEAS,Other small states,77.086497,75.68639748,77.33326101,78.85235973,79.6838604,79.29460964,79.09699941,80.00233175,82.01251505,82.83646432,82.57130644,83.86254624,85.00468336,85.83215756,85.49568951,85.96106585,84.42253963,84.37707126,84.24631802,83.59859575
MEAS,Pacific island small states,83.40328249,81.32927737,82.00775058,79.51314995,76.89584305,82.19595639,84.56878043,85.33215822,77.5267157,77.92226752,81.39087312,83.70743995,88.58443442,87.27409447,86.65273628,82.58003624,85.33916509,84.75850486,84.52444972,87.11625653
MEAS,Pakistan,57,59,60,62,63,61,59,57,56,56,57,59,63,68,71,75,75,76,73,75
MEAS,Palau,83,91,99,99,99,98,98,91,97,75,39,85,91,99,83,95,96,93,90,97
MEAS,Panama,97,95,95,95,97,99,95,95,96,96,97,97,98,92,90,93,95,98,98,97
MEAS,Papua New Guinea,69,65,73,77,77,82,82,72,66,65,63,66,71,72,65,57,46,38,37,37
MEAS,Paraguay,92,90,86,91,91,91,91,91,91,91,93,91,88,88,84,78,85,92,93,87
MEAS,Peru,97,97,95,95,85,77,93,92,92,91,94,96,94,85,89,92,88,83,85,85
MEAS,Philippines,78,81,82,87,92,92,92,92,92,88,80,87,87,87,79,82,80,73,67,67
MEAS,Poland,97,97,98,97,97,98,99,98,98,98,98,98,98,98,97,96,96,94,93,93
MEAS,Portugal,87,90,93,96,95,93,97,95,97,95,96,97,97,98,98,98,98,98,99,99
MEAS,Post-demographic dividend,90.91406904,91.51301909,91.89773927,92.74254467,92.96006652,92.57951844,92.94011235,92.87964261,92.69694864,91.11496734,91.31843415,91.8466005,92.58452042,92.82282393,92.11128796,91.79290247,91.18975947,93.32612961,93.55444156,92.83834662
MEAS,Pre-demographic dividend,51.46938225,52.76078694,54.0010872,56.85977394,59.44098792,60.83813467,62.99026918,64.86746342,67.40840565,71.91127001,71.58863337,69.64790995,69.39850952,68.9131664,67.99580068,67.29531021,67.82070926,69.04490847,69.13069634,69.77273362
MEAS,Puerto Rico,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEAS,Qatar,91,92,99,93,99,99,99,92,96,99,99,98,97,97,99,99,99,99,99,99
MEAS,Romania,98,98,98,97,97,97,95,97,96,96,95,93,94,92,89,86,86,86,90,90
MEAS,Russian Federation,97,97,98,98,98,99,99,99,99,98,98,98,98,98,98,98,98,98,98,98
MEAS,Rwanda,74,69,69,90,84,89,95,94,92,95,95,95,97,95,97,96,95,97,99,96
